Case_ID,Agency_Text,Sex_Code_Text,Ethnic_Code_Text,DateOfBirth,ScaleSet_ID,AssessmentReason,Language,LegalStatus,CustodyStatus,MaritalStatus,RecSupervisionLevel,Scale_ID,RawScore,DecileScore,ScoreText,AssessmentType
52284,PRETRIAL,Male,African-American,76,22,Intake,English,Pretrial,Jail Inmate,Single,3,8,0.35,9,High,New
52284,PRETRIAL,Male,African-American,76,22,Intake,English,Pretrial,Jail Inmate,Single,3,18,22.0,5,Medium,New
32489,PRETRIAL,Female,Caucasian,65,22,Intake,English,Pretrial,Jail Inmate,Divorced,2,7,-2.33,3,Low,Copy
32489,PRETRIAL,Female,Caucasian,65,22,Intake,English,Pretrial,Jail Inmate,Divorced,2,8,-0.48,6,Medium,Copy
32489,PRETRIAL,Female,Caucasian,65,22,Intake,English,Pretrial,Jail Inmate,Divorced,2,18,40.0,10,High,Copy
52293,PRETRIAL,Male,Caucasian,57,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,-4.13,1,Low,New
52293,PRETRIAL,Male,Caucasian,57,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,-2.53,1,Low,New
52293,PRETRIAL,Male,Caucasian,57,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,18.0,3,Low,New
52286,PRETRIAL,Male,Caucasian,91,22,Intake,English,Pretrial,Jail Inmate,Single,2,7,-1.98,4,Low,New
52286,PRETRIAL,Male,Caucasian,91,22,Intake,English,Pretrial,Jail Inmate,Single,2,8,-0.08,7,Medium,New
52286,PRETRIAL,Male,Caucasian,91,22,Intake,English,Pretrial,Jail Inmate,Single,2,18,18.0,3,Low,New
52290,PRETRIAL,Male,African-American,85,22,Intake,English,Pretrial,Jail Inmate,Single,2,7,-2.73,2,Low,New
52290,PRETRIAL,Male,African-American,85,22,Intake,English,Pretrial,Jail Inmate,Single,2,8,-0.23,6,Medium,New
52290,PRETRIAL,Male,African-American,85,22,Intake,English,Pretrial,Jail Inmate,Single,2,18,22.0,5,Medium,New
52276,PRETRIAL,Male,African-American,86,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,-2.4,3,Low,New
52276,PRETRIAL,Male,African-American,86,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,-1.05,2,Low,New
52276,PRETRIAL,Male,African-American,86,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,13.0,1,Low,New
52296,PRETRIAL,Male,African-American,88,22,Intake,English,Pretrial,Jail Inmate,Single,3,7,-1.28,7,Medium,New
52296,PRETRIAL,Male,African-American,88,22,Intake,English,Pretrial,Jail Inmate,Single,3,8,0.11,8,High,New
52296,PRETRIAL,Male,African-American,88,22,Intake,English,Pretrial,Jail Inmate,Single,3,18,18.0,3,Low,New
52298,PRETRIAL,Male,African-American,62,22,Intake,English,Pretrial,Jail Inmate,Single,4,7,-0.71,9,High,New
52298,PRETRIAL,Male,African-American,62,22,Intake,English,Pretrial,Jail Inmate,Single,4,8,0.2,8,High,New
52298,PRETRIAL,Male,African-American,62,22,Intake,English,Pretrial,Jail Inmate,Single,4,18,27.0,7,Medium,New
52279,PRETRIAL,Male,African-American,85,22,Intake,English,Pretrial,Jail Inmate,Single,3,7,-2.26,3,Low,New
52279,PRETRIAL,Male,African-American,85,22,Intake,English,Pretrial,Jail Inmate,Single,3,8,0.28,8,High,New
52279,PRETRIAL,Male,African-American,85,22,Intake,English,Pretrial,Jail Inmate,Single,3,18,17.0,2,Low,New
52281,PRETRIAL,Female,Caucasian,83,22,Intake,English,Pretrial,Jail Inmate,Single,3,7,-1.88,5,Medium,New
52281,PRETRIAL,Female,Caucasian,83,22,Intake,English,Pretrial,Jail Inmate,Single,3,8,0.1,8,High,New
52281,PRETRIAL,Female,Caucasian,83,22,Intake,English,Pretrial,Jail Inmate,Single,3,18,22.0,5,Medium,New
52291,PRETRIAL,Male,Caucasian,81,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,-3.12,1,Low,New
52291,PRETRIAL,Male,Caucasian,81,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,-1.74,1,Low,New
52291,PRETRIAL,Male,Caucasian,81,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,13.0,1,Low,New
52280,PRETRIAL,Male,Caucasian,85,22,Intake,English,Pretrial,Jail Inmate,Single,3,7,-2.43,3,Low,New
52280,PRETRIAL,Male,Caucasian,85,22,Intake,English,Pretrial,Jail Inmate,Single,3,8,0.21,8,High,New
52280,PRETRIAL,Male,Caucasian,85,22,Intake,English,Pretrial,Jail Inmate,Single,3,18,16.0,2,Low,New
52285,PRETRIAL,Male,Caucasian,85,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,-2.6,2,Low,New
52285,PRETRIAL,Male,Caucasian,85,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,-1.08,2,Low,New
52285,PRETRIAL,Male,Caucasian,85,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,14.0,1,Low,New
52287,PRETRIAL,Male,Caucasian,75,22,Intake,English,Pretrial,Jail Inmate,Single,2,7,-2.76,2,Low,New
52287,PRETRIAL,Male,Caucasian,75,22,Intake,English,Pretrial,Jail Inmate,Single,2,8,-0.18,6,Medium,New
52287,PRETRIAL,Male,Caucasian,75,22,Intake,English,Pretrial,Jail Inmate,Single,2,18,22.0,5,Medium,New
52289,PRETRIAL,Male,African-American,91,22,Intake,English,Pretrial,Prison Inmate,Single,1,7,-1.76,5,Medium,New
52289,PRETRIAL,Male,African-American,91,22,Intake,English,Pretrial,Prison Inmate,Single,1,8,-0.85,3,Low,New
52289,PRETRIAL,Male,African-American,91,22,Intake,English,Pretrial,Prison Inmate,Single,1,18,12.0,1,Low,New
52300,PRETRIAL,Male,African-American,73,22,Intake,English,Pretrial,Jail Inmate,Single,2,7,-1.63,6,Medium,New
52300,PRETRIAL,Male,African-American,73,22,Intake,English,Pretrial,Jail Inmate,Single,2,8,-0.1,7,Medium,New
52300,PRETRIAL,Male,African-American,73,22,Intake,English,Pretrial,Jail Inmate,Single,2,18,21.0,4,Low,New
52283,PRETRIAL,Male,Caucasian,92,22,Intake,English,Pretrial,Jail Inmate,Single,2,7,-1.72,6,Medium,New
52283,PRETRIAL,Male,Caucasian,92,22,Intake,English,Pretrial,Jail Inmate,Single,2,8,-0.09,7,Medium,New
52283,PRETRIAL,Male,Caucasian,92,22,Intake,English,Pretrial,Jail Inmate,Single,2,18,16.0,2,Low,New
52277,PRETRIAL,Male,Caucasian,51,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,-2.74,2,Low,New
52277,PRETRIAL,Male,Caucasian,51,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,-0.83,3,Low,New
52277,PRETRIAL,Male,Caucasian,51,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,19.0,3,Low,New
52294,PRETRIAL,Male,Caucasian,93,22,Intake,English,Pretrial,Jail Inmate,Single,3,7,-1.29,7,Medium,New
52294,PRETRIAL,Male,Caucasian,93,22,Intake,English,Pretrial,Jail Inmate,Single,3,8,0.28,8,High,New
52294,PRETRIAL,Male,Caucasian,93,22,Intake,English,Pretrial,Jail Inmate,Single,3,18,16.0,2,Low,New
52295,PRETRIAL,Female,Other,78,22,Intake,English,Pretrial,Jail Inmate,Single,2,7,-2.14,4,Low,New
52295,PRETRIAL,Female,Other,78,22,Intake,English,Pretrial,Jail Inmate,Single,2,8,-0.36,7,Medium,New
52295,PRETRIAL,Female,Other,78,22,Intake,English,Pretrial,Jail Inmate,Single,2,18,20.0,4,Low,New
52278,PRETRIAL,Male,Caucasian,63,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,-3.95,1,Low,New
52278,PRETRIAL,Male,Caucasian,63,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,-2.15,1,Low,New
52278,PRETRIAL,Male,Caucasian,63,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,12.0,1,Low,New
52282,PRETRIAL,Male,African-American,84,22,Intake,English,Pretrial,Jail Inmate,Single,3,7,-1.98,4,Low,New
52282,PRETRIAL,Male,African-American,84,22,Intake,English,Pretrial,Jail Inmate,Single,3,8,0.69,10,High,New
52282,PRETRIAL,Male,African-American,84,22,Intake,English,Pretrial,Jail Inmate,Single,3,18,21.0,4,Low,New
17654,PRETRIAL,Male,African-American,86,22,Intake,English,Pretrial,Jail Inmate,Single,4,7,-1.01,8,High,Copy
17654,PRETRIAL,Male,African-American,86,22,Intake,English,Pretrial,Jail Inmate,Single,4,8,0.58,9,High,Copy
17654,PRETRIAL,Male,African-American,86,22,Intake,English,Pretrial,Jail Inmate,Single,4,18,28.0,7,Medium,Copy
52299,PRETRIAL,Male,Caucasian,89,22,Intake,English,Pretrial,Jail Inmate,Single,3,7,-2.15,4,Low,New
52299,PRETRIAL,Male,Caucasian,89,22,Intake,English,Pretrial,Jail Inmate,Single,3,8,0.15,8,High,New
52299,PRETRIAL,Male,Caucasian,89,22,Intake,English,Pretrial,Jail Inmate,Single,3,18,19.0,3,Low,New
46360,PRETRIAL,Male,African-American,93,22,Intake,English,Pretrial,Jail Inmate,Single,4,7,-0.98,9,High,Copy
46360,PRETRIAL,Male,African-American,93,22,Intake,English,Pretrial,Jail Inmate,Single,4,8,0.59,9,High,Copy
46360,PRETRIAL,Male,African-American,93,22,Intake,English,Pretrial,Jail Inmate,Single,4,18,15.0,1,Low,Copy
52292,PRETRIAL,Male,Caucasian,84,22,Intake,English,Pretrial,Jail Inmate,Married,1,7,-2.24,3,Low,New
52292,PRETRIAL,Male,Caucasian,84,22,Intake,English,Pretrial,Jail Inmate,Married,1,8,-0.61,4,Low,New
52292,PRETRIAL,Male,Caucasian,84,22,Intake,English,Pretrial,Jail Inmate,Married,1,18,20.0,3,Low,New
52297,PRETRIAL,Male,Caucasian,67,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,-3.26,1,Low,New
52297,PRETRIAL,Male,Caucasian,67,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,-1.5,1,Low,New
52297,PRETRIAL,Male,Caucasian,67,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,13.0,1,Low,New
52304,PRETRIAL,Male,African-American,91,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,-1.96,5,Medium,New
52304,PRETRIAL,Male,African-American,91,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,-0.76,3,Low,New
52304,PRETRIAL,Male,African-American,91,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,28.0,8,High,New
52318,PRETRIAL,Male,African-American,61,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,-3.21,1,Low,New
52318,PRETRIAL,Male,African-American,61,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,-1.42,1,Low,New
52318,PRETRIAL,Male,African-American,61,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,17.0,2,Low,New
52311,PRETRIAL,Male,African-American,81,22,Intake,English,Pretrial,Jail Inmate,Married,1,7,-3.06,1,Low,New
52311,PRETRIAL,Male,African-American,81,22,Intake,English,Pretrial,Jail Inmate,Married,1,8,-1.7,1,Low,New
52311,PRETRIAL,Male,African-American,81,22,Intake,English,Pretrial,Jail Inmate,Married,1,18,12.0,1,Low,New
52316,PRETRIAL,Male,African-American,29,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,-3.94,1,Low,New
52316,PRETRIAL,Male,African-American,29,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,-1.62,1,Low,New
52316,PRETRIAL,Male,African-American,29,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,19.0,3,Low,New
52313,PRETRIAL,Male,Caucasian,54,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,-3.78,1,Low,New
52313,PRETRIAL,Male,Caucasian,54,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,-1.73,1,Low,New
52313,PRETRIAL,Male,Caucasian,54,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,19.0,3,Low,New
52320,PRETRIAL,Male,Caucasian,76,22,Intake,English,Pretrial,Jail Inmate,Single,2,7,-1.74,5,Medium,New
52320,PRETRIAL,Male,Caucasian,76,22,Intake,English,Pretrial,Jail Inmate,Single,2,8,-0.08,7,Medium,New
52320,PRETRIAL,Male,Caucasian,76,22,Intake,English,Pretrial,Jail Inmate,Single,2,18,27.0,7,Medium,New
52325,PRETRIAL,Male,Hispanic,78,22,Intake,English,Pretrial,Jail Inmate,Married,1,7,-2.72,2,Low,New
52325,PRETRIAL,Male,Hispanic,78,22,Intake,English,Pretrial,Jail Inmate,Married,1,8,-1.24,2,Low,New
52325,PRETRIAL,Male,Hispanic,78,22,Intake,English,Pretrial,Jail Inmate,Married,1,18,20.0,3,Low,New
52307,PRETRIAL,Female,Caucasian,64,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,-3.64,1,Low,New
52307,PRETRIAL,Female,Caucasian,64,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,-2.0,1,Low,New
52307,PRETRIAL,Female,Caucasian,64,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,11.0,1,Low,New
52315,PRETRIAL,Male,Caucasian,62,22,Intake,English,Pretrial,Jail Inmate,Divorced,1,7,-3.9,1,Low,New
52315,PRETRIAL,Male,Caucasian,62,22,Intake,English,Pretrial,Jail Inmate,Divorced,1,8,-2.28,1,Low,New
52315,PRETRIAL,Male,Caucasian,62,22,Intake,English,Pretrial,Jail Inmate,Divorced,1,18,13.0,1,Low,New
52302,PRETRIAL,Male,African-American,57,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,-3.85,1,Low,New
52302,PRETRIAL,Male,African-American,57,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,-2.28,1,Low,New
52302,PRETRIAL,Male,African-American,57,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,15.0,1,Low,New
52310,PRETRIAL,Male,African-American,89,22,Intake,English,Pretrial,Jail Inmate,Single,4,7,-0.53,10,High,New
52310,PRETRIAL,Male,African-American,89,22,Intake,English,Pretrial,Jail Inmate,Single,4,8,0.84,10,High,New
52310,PRETRIAL,Male,African-American,89,22,Intake,English,Pretrial,Jail Inmate,Single,4,18,19.0,3,Low,New
52323,PRETRIAL,Male,Caucasian,84,22,Intake,English,Pretrial,Jail Inmate,Single,4,7,-1.02,8,High,New
52323,PRETRIAL,Male,Caucasian,84,22,Intake,English,Pretrial,Jail Inmate,Single,4,8,0.13,8,High,New
52323,PRETRIAL,Male,Caucasian,84,22,Intake,English,Pretrial,Jail Inmate,Single,4,18,21.0,4,Low,New
52324,PRETRIAL,Male,African-American,77,22,Intake,English,Pretrial,Jail Inmate,Married,1,7,-2.66,2,Low,New
52324,PRETRIAL,Male,African-American,77,22,Intake,English,Pretrial,Jail Inmate,Married,1,8,-0.78,3,Low,New
52324,PRETRIAL,Male,African-American,77,22,Intake,English,Pretrial,Jail Inmate,Married,1,18,18.0,3,Low,New
52326,PRETRIAL,Male,Caucasian,84,22,Intake,English,Pretrial,Jail Inmate,Married,3,7,-2.11,4,Low,New
52326,PRETRIAL,Male,Caucasian,84,22,Intake,English,Pretrial,Jail Inmate,Married,3,8,0.24,8,High,New
52326,PRETRIAL,Male,Caucasian,84,22,Intake,English,Pretrial,Jail Inmate,Married,3,18,21.0,4,Low,New
52305,PRETRIAL,Male,African-American,67,22,Intake,English,Pretrial,Jail Inmate,Married,1,7,-3.83,1,Low,New
52305,PRETRIAL,Male,African-American,67,22,Intake,English,Pretrial,Jail Inmate,Married,1,8,-2.3,1,Low,New
52305,PRETRIAL,Male,African-American,67,22,Intake,English,Pretrial,Jail Inmate,Married,1,18,13.0,1,Low,New
52319,PRETRIAL,Male,Caucasian,72,22,Intake,English,Pretrial,Jail Inmate,Married,1,7,-3.36,1,Low,New
52319,PRETRIAL,Male,Caucasian,72,22,Intake,English,Pretrial,Jail Inmate,Married,1,8,-0.78,3,Low,New
52319,PRETRIAL,Male,Caucasian,72,22,Intake,English,Pretrial,Jail Inmate,Married,1,18,24.0,6,Medium,New
52317,PRETRIAL,Male,African-American,93,22,Intake,English,Pretrial,Jail Inmate,Single,3,7,-1.59,6,Medium,New
52317,PRETRIAL,Male,African-American,93,22,Intake,English,Pretrial,Jail Inmate,Single,3,8,0.16,8,High,New
52317,PRETRIAL,Male,African-American,93,22,Intake,English,Pretrial,Jail Inmate,Single,3,18,19.0,3,Low,New
52312,PRETRIAL,Male,Caucasian,50,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,-4.15,1,Low,New
52312,PRETRIAL,Male,Caucasian,50,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,-2.83,1,Low,New
52312,PRETRIAL,Male,Caucasian,50,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,12.0,1,Low,New
52321,PRETRIAL,Male,African-American,85,22,Intake,English,Pretrial,Jail Inmate,Single,2,7,-2.63,2,Low,New
52321,PRETRIAL,Male,African-American,85,22,Intake,English,Pretrial,Jail Inmate,Single,2,8,-0.06,7,Medium,New
52321,PRETRIAL,Male,African-American,85,22,Intake,English,Pretrial,Jail Inmate,Single,2,18,17.0,2,Low,New
52308,PRETRIAL,Male,Hispanic,70,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,-3.55,1,Low,New
52308,PRETRIAL,Male,Hispanic,70,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,-2.08,1,Low,New
52308,PRETRIAL,Male,Hispanic,70,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,13.0,1,Low,New
52322,PRETRIAL,Male,Caucasian,58,22,Intake,English,Pretrial,Jail Inmate,Married,1,7,-4.18,1,Low,New
52322,PRETRIAL,Male,Caucasian,58,22,Intake,English,Pretrial,Jail Inmate,Married,1,8,-2.6,1,Low,New
52322,PRETRIAL,Male,Caucasian,58,22,Intake,English,Pretrial,Jail Inmate,Married,1,18,11.0,1,Low,New
52301,PRETRIAL,Male,Caucasian,95,22,Intake,English,Pretrial,Jail Inmate,Single,2,7,-1.61,6,Medium,New
52301,PRETRIAL,Male,Caucasian,95,22,Intake,English,Pretrial,Jail Inmate,Single,2,8,-0.92,3,Low,New
52301,PRETRIAL,Male,Caucasian,95,22,Intake,English,Pretrial,Jail Inmate,Single,2,18,11.0,1,Low,New
52309,PRETRIAL,Male,African-American,83,22,Intake,English,Pretrial,Jail Inmate,Married,3,7,-1.64,6,Medium,New
52309,PRETRIAL,Male,African-American,83,22,Intake,English,Pretrial,Jail Inmate,Married,3,8,0.33,9,High,New
52309,PRETRIAL,Male,African-American,83,22,Intake,English,Pretrial,Jail Inmate,Married,3,18,28.0,8,High,New
52314,PRETRIAL,Male,African-American,88,22,Intake,English,Pretrial,Jail Inmate,Married,1,7,-2.44,3,Low,New
52314,PRETRIAL,Male,African-American,88,22,Intake,English,Pretrial,Jail Inmate,Married,1,8,-1.18,2,Low,New
52314,PRETRIAL,Male,African-American,88,22,Intake,English,Pretrial,Jail Inmate,Married,1,18,12.0,1,Low,New
52306,PRETRIAL,Male,Caucasian,70,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,-2.18,4,Low,New
52306,PRETRIAL,Male,Caucasian,70,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,-0.44,5,Medium,New
52306,PRETRIAL,Male,Caucasian,70,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,21.0,4,Low,New
52342,Probation,Male,Caucasian,86,22,Intake,English,Post Sentence,Probation,Single,1,7,-2.36,3,Low,New
52342,Probation,Male,Caucasian,86,22,Intake,English,Post Sentence,Probation,Single,1,8,-0.52,4,Low,New
52342,Probation,Male,Caucasian,86,22,Intake,English,Post Sentence,Probation,Single,1,18,18.0,3,Low,New
52349,Probation,Male,Caucasian,89,22,Intake,English,Post Sentence,Probation,Single,1,7,-2.43,3,Low,New
52349,Probation,Male,Caucasian,89,22,Intake,English,Post Sentence,Probation,Single,1,8,-0.56,4,Low,New
52349,Probation,Male,Caucasian,89,22,Intake,English,Post Sentence,Probation,Single,1,18,23.0,5,Medium,New
52365,DRRD,Female,Caucasian,94,17,Intake,English,Post Sentence,Pretrial Defendant,Single,4,7,-0.05,10,High,New
52365,DRRD,Female,Caucasian,94,17,Intake,English,Post Sentence,Pretrial Defendant,Single,4,8,0.16,8,High,New
52365,DRRD,Female,Caucasian,94,17,Intake,English,Post Sentence,Pretrial Defendant,Single,4,18,15.0,1,Low,New
52333,PRETRIAL,Female,Caucasian,93,22,Intake,English,Pretrial,Jail Inmate,Single,2,7,-1.91,5,Medium,New
52333,PRETRIAL,Female,Caucasian,93,22,Intake,English,Pretrial,Jail Inmate,Single,2,8,-0.18,7,Medium,New
52333,PRETRIAL,Female,Caucasian,93,22,Intake,English,Pretrial,Jail Inmate,Single,2,18,21.0,4,Low,New
50456,PRETRIAL,Female,Caucasian,74,22,Intake,English,Pretrial,Pretrial Defendant,Married,1,7,-3.27,1,Low,Copy
50456,PRETRIAL,Female,Caucasian,74,22,Intake,English,Pretrial,Pretrial Defendant,Married,1,8,-1.51,2,Low,Copy
50456,PRETRIAL,Female,Caucasian,74,22,Intake,English,Pretrial,Pretrial Defendant,Married,1,18,14.0,1,Low,Copy
52358,Probation,Male,African-American,94,22,Intake,English,Post Sentence,Probation,Single,2,7,-1.56,6,Medium,New
52358,Probation,Male,African-American,94,22,Intake,English,Post Sentence,Probation,Single,2,8,0.05,7,Medium,New
52358,Probation,Male,African-American,94,22,Intake,English,Post Sentence,Probation,Single,2,18,14.0,1,Low,New
52327,PRETRIAL,Female,Caucasian,70,22,Intake,English,Pretrial,Jail Inmate,Married,1,7,-3.79,1,Low,New
52327,PRETRIAL,Female,Caucasian,70,22,Intake,English,Pretrial,Jail Inmate,Married,1,8,-1.64,2,Low,New
52327,PRETRIAL,Female,Caucasian,70,22,Intake,English,Pretrial,Jail Inmate,Married,1,18,13.0,1,Low,New
52353,Probation,Male,Hispanic,90,22,Intake,English,Post Sentence,Probation,Single,1,7,-2.48,3,Low,New
52353,Probation,Male,Hispanic,90,22,Intake,English,Post Sentence,Probation,Single,1,8,-0.8,3,Low,New
52353,Probation,Male,Hispanic,90,22,Intake,English,Post Sentence,Probation,Single,1,18,13.0,1,Low,New
52341,PRETRIAL,Male,African-American,68,22,Intake,English,Post Sentence,Probation,Divorced,2,7,-2.33,3,Low,New
52341,PRETRIAL,Male,African-American,68,22,Intake,English,Post Sentence,Probation,Divorced,2,8,-0.31,6,Medium,New
52341,PRETRIAL,Male,African-American,68,22,Intake,English,Post Sentence,Probation,Divorced,2,18,22.0,5,Medium,New
52350,PRETRIAL,Male,African-American,91,22,Intake,English,Pretrial,Jail Inmate,Single,2,7,-1.9,5,Medium,New
52350,PRETRIAL,Male,African-American,91,22,Intake,English,Pretrial,Jail Inmate,Single,2,8,-0.28,6,Medium,New
52350,PRETRIAL,Male,African-American,91,22,Intake,English,Pretrial,Jail Inmate,Single,2,18,12.0,1,Low,New
49485,PRETRIAL,Male,African-American,85,22,Intake,English,Pretrial,Jail Inmate,Single,3,7,-2.41,3,Low,Copy
49485,PRETRIAL,Male,African-American,85,22,Intake,English,Pretrial,Jail Inmate,Single,3,8,0.12,8,High,Copy
49485,PRETRIAL,Male,African-American,85,22,Intake,English,Pretrial,Jail Inmate,Single,3,18,23.0,5,Medium,Copy
52335,PRETRIAL,Male,Hispanic,88,22,Intake,English,Pretrial,Jail Inmate,Single,2,7,-2.15,4,Low,New
52335,PRETRIAL,Male,Hispanic,88,22,Intake,English,Pretrial,Jail Inmate,Single,2,8,-0.08,7,Medium,New
52335,PRETRIAL,Male,Hispanic,88,22,Intake,English,Pretrial,Jail Inmate,Single,2,18,15.0,1,Low,New
52356,PRETRIAL,Female,African-American,93,22,Intake,English,Pretrial,Pretrial Defendant,Single,3,7,-1.5,6,Medium,New
52356,PRETRIAL,Female,African-American,93,22,Intake,English,Pretrial,Pretrial Defendant,Single,3,8,0.22,9,High,New
52356,PRETRIAL,Female,African-American,93,22,Intake,English,Pretrial,Pretrial Defendant,Single,3,18,12.0,1,Low,New
25119,PRETRIAL,Male,Other,91,22,Intake,English,Post Sentence,Probation,Single,2,7,-1.96,5,Medium,Copy
25119,PRETRIAL,Male,Other,91,22,Intake,English,Post Sentence,Probation,Single,2,8,-0.14,6,Medium,Copy
25119,PRETRIAL,Male,Other,91,22,Intake,English,Post Sentence,Probation,Single,2,18,16.0,2,Low,Copy
25119,PRETRIAL,Male,Other,91,17,Intake,English,Post Sentence,Probation,Single,2,7,-1.92,5,Medium,Copy
25119,PRETRIAL,Male,Other,91,17,Intake,English,Post Sentence,Probation,Single,2,8,-0.09,7,Medium,Copy
25119,PRETRIAL,Male,Other,91,17,Intake,English,Post Sentence,Probation,Single,2,18,16.0,2,Low,Copy
52329,PRETRIAL,Male,African-American,90,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,-2.17,4,Low,New
52329,PRETRIAL,Male,African-American,90,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,-0.34,5,Medium,New
52329,PRETRIAL,Male,African-American,90,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,25.0,6,Medium,New
52370,Probation,Female,Hispanic,87,22,Intake,English,Post Sentence,Probation,Single,2,7,-2.58,2,Low,New
52370,Probation,Female,Hispanic,87,22,Intake,English,Post Sentence,Probation,Single,2,8,-0.51,6,Medium,New
52370,Probation,Female,Hispanic,87,22,Intake,English,Post Sentence,Probation,Single,2,18,16.0,2,Low,New
52340,PRETRIAL,Male,Hispanic,58,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,-2.72,2,Low,New
52340,PRETRIAL,Male,Hispanic,58,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,-0.4,5,Medium,New
52340,PRETRIAL,Male,Hispanic,58,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,18.0,3,Low,New
52336,PRETRIAL,Female,African-American,87,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,-2.62,2,Low,New
52336,PRETRIAL,Female,African-American,87,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,-1.39,2,Low,New
52336,PRETRIAL,Female,African-American,87,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,14.0,1,Low,New
52355,PRETRIAL,Male,Other,91,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,-2.08,4,Low,New
52355,PRETRIAL,Male,Other,91,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,-0.94,3,Low,New
52355,PRETRIAL,Male,Other,91,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,13.0,1,Low,New
52331,PRETRIAL,Female,Caucasian,87,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,-2.39,3,Low,New
52331,PRETRIAL,Female,Caucasian,87,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,-0.77,5,Medium,New
52331,PRETRIAL,Female,Caucasian,87,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,19.0,3,Low,New
52360,Probation,Male,African-American,83,22,Intake,English,Post Sentence,Probation,Single,1,7,-2.94,2,Low,New
52360,Probation,Male,African-American,83,22,Intake,English,Post Sentence,Probation,Single,1,8,-1.05,2,Low,New
52360,Probation,Male,African-American,83,22,Intake,English,Post Sentence,Probation,Single,1,18,13.0,1,Low,New
52338,PRETRIAL,Male,Hispanic,84,22,Intake,English,Pretrial,Jail Inmate,Single,3,7,-1.61,6,Medium,New
52338,PRETRIAL,Male,Hispanic,84,22,Intake,English,Pretrial,Jail Inmate,Single,3,8,1.01,10,High,New
52338,PRETRIAL,Male,Hispanic,84,22,Intake,English,Pretrial,Jail Inmate,Single,3,18,36.0,10,High,New
52347,Probation,Male,Asian,54,22,Intake,English,Post Sentence,Probation,Married,1,7,-4.01,1,Low,New
52347,Probation,Male,Asian,54,22,Intake,English,Post Sentence,Probation,Married,1,8,-1.85,1,Low,New
