Scale_ID,RawScore,DecileScore,ScoreText,Sex_Code_Text_Female,Sex_Code_Text_Male,Ethnic_Code_Text_African-Am,Ethnic_Code_Text_African-American,Ethnic_Code_Text_Arabic,Ethnic_Code_Text_Asian,Ethnic_Code_Text_Caucasian,Ethnic_Code_Text_Hispanic,Ethnic_Code_Text_Native American,Ethnic_Code_Text_Oriental,Ethnic_Code_Text_Other
8,0.544,6,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.4811,6,1.0,1,0,0,1,0,0,0,0,0,0,0
8,0.553,6,1.0,0,1,0,0,0,0,1,0,0,0,0
8,0.465,4,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.3645,2,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.6517,9,2.0,1,0,0,1,0,0,0,0,0,0,0
8,0.4399,3,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.4363,3,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.5422,6,1.0,0,1,0,0,0,0,1,0,0,0,0
8,0.7289,10,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.4542,4,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.237,1,0.0,1,0,0,0,0,0,1,0,0,0,0
8,0.5242,6,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.2065,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.4722,4,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5278,6,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5045,6,1.0,1,0,0,1,0,0,0,0,0,0,0
8,0.465,4,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.6643,9,2.0,0,1,0,0,0,0,0,1,0,0,0
8,0.7056,10,2.0,0,1,0,0,0,0,1,0,0,0,0
8,0.5763,7,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.1221,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.3483,2,0.0,0,1,0,0,0,0,0,0,0,0,1
8,0.4363,3,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.6194,8,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.4542,4,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.5781,7,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5691,7,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.1382,1,0.0,0,1,0,0,0,0,0,0,0,0,1
8,0.3321,2,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.4614,4,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.3142,2,0.0,1,0,0,0,0,0,0,0,0,0,1
8,0.2639,1,0.0,1,0,0,1,0,0,0,0,0,0,0
8,0.4596,4,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.447,4,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.2801,1,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.5135,5,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.4668,4,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.5045,5,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.4452,4,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.6086,7,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.2513,1,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.4201,3,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.4847,5,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.6445,9,2.0,0,1,0,0,0,0,1,0,0,0,0
8,0.6481,9,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.2657,1,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5619,7,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.3806,2,0.0,0,1,0,0,0,0,0,0,0,0,1
8,0.3196,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.4524,4,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.3806,2,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.246,1,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.2154,1,0.0,0,1,0,0,0,0,0,0,0,0,1
8,0.5727,8,2.0,1,0,0,0,0,0,1,0,0,0,0
8,0.535,6,1.0,0,1,0,0,0,0,0,0,0,0,1
8,0.7271,10,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.8564,10,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.6697,10,2.0,1,0,0,0,0,0,1,0,0,0,0
8,0.5063,5,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.1562,1,0.0,1,0,0,0,0,0,1,0,0,0,0
8,0.5566,7,1.0,0,1,0,0,0,0,1,0,0,0,0
8,0.5637,7,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5763,7,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.219,1,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.2531,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.5368,6,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.14,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.4722,4,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.4363,5,1.0,1,0,0,0,0,0,1,0,0,0,0
8,0.4865,5,1.0,0,1,0,0,0,0,1,0,0,0,0
8,0.5189,5,1.0,0,1,0,0,0,0,1,0,0,0,0
8,0.6355,9,2.0,0,1,0,0,0,0,0,0,0,0,1
8,0.5224,6,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5189,5,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.7127,10,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.3268,1,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5099,5,1.0,0,1,0,0,0,0,1,0,0,0,0
8,0.4991,5,1.0,0,1,0,0,0,0,0,1,0,0,0
8,0.6679,9,2.0,0,1,0,0,0,0,1,0,0,0,0
8,0.2657,1,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.5296,5,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5655,6,1.0,0,1,0,0,0,0,1,0,0,0,0
8,0.7145,10,2.0,0,1,0,0,0,0,0,0,1,0,0
8,0.7127,10,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.6445,8,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5242,6,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.4686,5,1.0,1,0,0,1,0,0,0,0,0,0,0
8,0.4668,4,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.6284,8,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5063,6,1.0,1,0,0,1,0,0,0,0,0,0,0
8,0.2944,2,0.0,1,0,0,0,0,0,1,0,0,0,0
8,0.6068,8,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5278,6,1.0,0,1,0,0,0,0,1,0,0,0,0
8,0.3968,3,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.2154,1,0.0,1,0,0,1,0,0,0,0,0,0,0
8,0.5835,8,2.0,1,0,0,0,0,0,1,0,0,0,0
8,0.2388,1,0.0,1,0,0,0,0,0,1,0,0,0,0
8,0.3591,2,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.5673,7,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.4542,4,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.4147,3,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.5799,7,1.0,0,1,0,0,0,0,0,1,0,0,0
8,0.4147,3,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.3339,2,0.0,1,0,0,0,0,0,1,0,0,0,0
8,0.4632,4,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.3788,2,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.5153,7,1.0,1,0,0,1,0,0,0,0,0,0,0
8,0.5601,7,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.3285,2,0.0,1,0,0,1,0,0,0,0,0,0,0
8,0.368,2,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.1436,1,0.0,1,0,0,1,0,0,0,0,0,0,0
8,0.4057,3,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.4847,5,1.0,0,1,0,0,0,0,0,1,0,0,0
8,0.456,5,1.0,1,0,0,1,0,0,0,0,0,0,0
8,0.2837,2,0.0,1,0,0,0,0,0,0,1,0,0,0
8,0.2047,1,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.4291,3,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.3285,2,0.0,1,0,0,0,0,0,1,0,0,0,0
8,0.5494,6,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.6661,9,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.2944,1,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5009,5,1.0,0,1,0,0,0,0,0,1,0,0,0
8,0.4273,3,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.2442,1,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.5189,7,1.0,1,0,0,1,0,0,0,0,0,0,0
8,0.4434,5,1.0,1,0,0,0,0,0,1,0,0,0,0
8,0.6355,8,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.3393,2,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.2262,1,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.4022,3,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.5368,6,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5314,6,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.3698,3,0.0,1,0,0,1,0,0,0,0,0,0,0
8,0.3609,2,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.2693,1,0.0,1,0,0,0,0,0,0,1,0,0,0
8,0.4955,6,1.0,1,0,0,1,0,0,0,0,0,0,0
8,0.4399,5,1.0,1,0,0,0,0,0,0,1,0,0,0
8,0.4614,5,1.0,1,0,0,0,0,0,0,1,0,0,0
8,0.4811,4,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.316,1,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.2621,1,0.0,1,0,0,1,0,0,0,0,0,0,0
8,0.3734,2,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.5961,7,1.0,0,1,0,0,0,0,0,0,0,0,1
8,0.1741,1,0.0,1,0,0,0,0,0,1,0,0,0,0
8,0.1311,1,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.4237,4,0.0,1,0,0,1,0,0,0,0,0,0,0
8,0.544,7,1.0,1,0,0,1,0,0,0,0,0,0,0
8,0.3878,3,0.0,1,0,0,0,0,0,1,0,0,0,0
8,0.3088,1,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.5494,6,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.3716,3,0.0,1,0,0,0,0,0,1,0,0,0,0
8,0.5583,7,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.2765,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.4901,6,1.0,1,0,0,1,0,0,0,0,0,0,0
8,0.2873,1,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.4614,4,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.5799,7,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.2729,1,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.6176,8,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.6014,9,2.0,1,0,0,1,0,0,0,0,0,0,0
8,0.1077,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.5189,5,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.3034,2,0.0,1,0,0,0,0,0,0,0,0,0,1
8,0.3142,2,0.0,1,0,0,0,0,0,0,1,0,0,0
8,0.5458,6,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5655,7,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.4147,3,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.5422,7,1.0,1,0,0,0,0,0,1,0,0,0,0
8,0.5601,6,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.377,2,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.6571,9,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5871,7,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.4237,3,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.4093,4,0.0,1,0,0,1,0,0,0,0,0,0,0
8,0.2837,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.4309,5,1.0,1,0,0,0,0,0,1,0,0,0,0
8,0.5727,7,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.3734,2,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.3016,1,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5601,8,2.0,1,0,0,1,0,0,0,0,0,0,0
8,0.4381,3,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.5889,7,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.2531,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.6194,8,2.0,0,1,0,0,0,0,1,0,0,0,0
8,0.5296,6,1.0,0,1,0,0,0,0,0,1,0,0,0
8,0.5691,7,1.0,0,1,0,0,0,0,1,0,0,0,0
8,0.5853,7,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.2298,1,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.4506,4,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.1652,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.3052,2,0.0,1,0,0,0,0,0,1,0,0,0,0
8,0.4758,4,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.3106,1,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.4865,5,1.0,0,1,0,0,0,0,0,0,0,0,1
8,0.2801,2,0.0,1,0,0,0,0,0,1,0,0,0,0
8,0.5296,6,1.0,0,1,0,0,0,0,1,0,0,0,0
8,0.4991,5,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.3842,2,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5637,7,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.2244,1,0.0,1,0,0,1,0,0,0,0,0,0,0
8,0.316,2,0.0,1,0,0,1,0,0,0,0,0,0,0
8,0.5063,5,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.4542,4,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.2496,1,0.0,1,0,0,0,0,0,1,0,0,0,0
8,0.5817,7,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.1472,1,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.4722,6,1.0,1,0,0,1,0,0,0,0,0,0,0
8,0.6104,8,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.4524,4,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.4776,4,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.4363,3,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5566,7,1.0,0,1,0,0,0,0,1,0,0,0,0
8,0.4847,4,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.3734,2,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.7935,10,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5691,7,1.0,0,1,0,0,0,0,0,1,0,0,0
8,0.2711,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.6822,9,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.4829,4,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.4363,3,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.2567,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.1131,1,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.4901,5,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.3842,2,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.0718,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.5835,7,1.0,0,1,0,0,0,0,0,1,0,0,0
8,0.6912,10,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.3788,2,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.2352,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.1526,1,0.0,1,0,0,1,0,0,0,0,0,0,0
8,0.4147,4,0.0,1,0,0,0,0,0,0,1,0,0,0
8,0.6643,10,2.0,1,0,0,1,0,0,0,0,0,0,0
8,0.6966,10,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.4506,4,0.0,0,1,0,0,1,0,0,0,0,0,0
8,0.5907,7,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.4578,4,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5045,5,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5655,7,1.0,0,1,0,0,0,0,1,0,0,0,0
8,0.3519,2,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.5566,7,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.3573,3,0.0,1,0,0,0,0,0,1,0,0,0,0
8,0.4381,3,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.3537,3,0.0,1,0,0,1,0,0,0,0,0,0,0
8,0.3788,3,0.0,1,0,0,1,0,0,0,0,0,0,0
8,0.1975,1,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.2118,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.3878,2,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.1526,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.4237,3,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5332,6,1.0,1,0,0,1,0,0,0,0,0,0,0
8,0.1903,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.2352,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.456,4,0.0,0,1,0,0,0,0,0,0,0,0,1
8,0.5368,6,1.0,0,1,0,0,0,0,1,0,0,0,0
8,0.3752,3,0.0,1,0,0,1,0,0,0,0,0,0,0
8,0.7163,10,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.1993,1,0.0,1,0,0,0,0,0,1,0,0,0,0
8,0.5278,6,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5745,7,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.4147,3,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.5296,6,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.6212,8,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.377,2,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5027,5,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5619,7,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.3716,2,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.3752,2,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.7092,10,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5081,5,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.6607,9,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.456,4,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.3268,1,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.3591,2,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.246,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.219,1,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.6176,8,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.3052,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.2711,1,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5799,7,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.377,3,0.0,1,0,0,1,0,0,0,0,0,0,0
8,0.7127,10,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.4668,4,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.772,10,2.0,1,0,0,1,0,0,0,0,0,0,0
8,0.5727,6,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.4883,5,1.0,0,1,0,0,0,0,1,0,0,0,0
8,0.3357,2,0.0,0,1,0,0,0,0,0,0,0,0,1
8,0.3447,2,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.3752,3,0.0,1,0,0,1,0,0,0,0,0,0,0
8,0.3842,2,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.4865,5,1.0,0,1,0,0,0,0,1,0,0,0,0
8,0.3537,2,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.5817,8,2.0,1,0,0,1,0,0,0,0,0,0,0
8,0.4794,6,1.0,1,0,0,1,0,0,0,0,0,0,0
8,0.2029,1,0.0,1,0,0,0,0,0,0,0,0,0,1
8,0.2765,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.4919,5,1.0,0,1,0,0,0,0,0,0,0,0,1
8,0.7289,10,2.0,0,1,0,0,0,0,0,1,0,0,0
8,0.1185,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.3627,2,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.386,2,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.4093,3,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.3806,2,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.1688,1,0.0,0,1,0,0,0,0,0,0,0,0,1
8,0.5458,6,1.0,0,1,0,0,0,0,1,0,0,0,0
8,0.4022,3,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.3537,2,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.3716,2,0.0,0,1,0,0,0,0,0,0,0,0,1
8,0.684,9,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.3662,2,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.1939,1,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.3321,2,0.0,1,0,0,0,0,0,0,1,0,0,0
8,0.4614,5,1.0,1,0,0,1,0,0,0,0,0,0,0
8,0.2388,1,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.632,8,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.4075,3,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.2513,1,0.0,1,0,0,0,0,0,1,0,0,0,0
8,0.7397,10,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.3142,2,0.0,1,0,0,0,0,0,0,0,0,0,1
8,0.0718,1,0.0,1,0,0,1,0,0,0,0,0,0,0
8,0.5027,5,1.0,0,1,0,0,0,0,0,1,0,0,0
8,0.5171,7,1.0,1,0,0,0,0,0,1,0,0,0,0
8,0.2334,1,0.0,0,1,0,0,0,0,0,0,0,0,1
8,0.4686,4,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.3465,3,0.0,1,0,0,1,0,0,0,0,0,0,0
8,0.4883,5,1.0,0,1,0,0,0,0,0,1,0,0,0
8,0.3609,2,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.1077,1,0.0,0,1,0,0,0,0,0,0,0,0,1
8,0.1903,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.2603,1,0.0,1,0,0,0,0,0,0,1,0,0,0
8,0.2011,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.4668,4,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.2801,1,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.1813,1,0.0,1,0,0,1,0,0,0,0,0,0,0
8,0.5817,8,2.0,1,0,0,1,0,0,0,0,0,0,0
8,0.2908,1,0.0,0,1,0,0,0,0,0,0,0,0,1
8,0.3339,2,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.4811,6,1.0,1,0,0,0,0,0,1,0,0,0,0
8,0.5296,7,1.0,1,0,0,1,0,0,0,0,0,0,0
8,0.3321,2,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.5655,7,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.1921,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.2801,1,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.289,2,0.0,1,0,0,1,0,0,0,0,0,0,0
8,0.5081,5,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.1831,1,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.2065,1,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.6535,9,2.0,0,1,0,0,0,0,1,0,0,0,0
8,0.5727,7,1.0,0,1,0,0,0,0,0,1,0,0,0
8,0.4596,4,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.4291,3,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.3662,3,0.0,1,0,0,0,0,0,1,0,0,0,0
8,0.3357,2,0.0,1,0,0,1,0,0,0,0,0,0,0
8,0.395,2,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.3716,2,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.4093,4,0.0,1,0,0,0,0,0,1,0,0,0,0
8,0.4183,4,0.0,1,0,0,0,0,0,1,0,0,0,0
8,0.7074,10,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.4955,5,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.4596,5,1.0,1,0,0,0,0,0,0,1,0,0,0
8,0.2855,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.456,4,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.2226,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.3609,3,0.0,1,0,0,0,0,1,0,0,0,0,0
8,0.3447,3,0.0,1,0,0,0,0,0,0,1,0,0,0
8,0.3932,2,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.4758,4,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5368,7,1.0,1,0,0,0,0,0,1,0,0,0,0
8,0.5619,7,1.0,0,1,0,0,0,0,0,1,0,0,0
8,0.4345,3,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.3824,3,0.0,1,0,0,0,0,0,1,0,0,0,0
8,0.5835,7,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.7056,10,2.0,0,1,0,0,0,0,0,0,0,0,1
8,0.4794,4,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5512,6,1.0,0,1,0,0,0,0,1,0,0,0,0
8,0.4524,5,1.0,1,0,0,1,0,0,0,0,0,0,0
8,0.5817,7,1.0,0,1,0,0,0,0,1,0,0,0,0
8,0.7038,10,2.0,0,1,0,1,0,0,0,0,0,0,0
8,0.1293,1,0.0,1,0,0,0,0,0,0,1,0,0,0
8,0.6032,9,2.0,1,0,0,1,0,0,0,0,0,0,0
8,0.298,1,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.4704,4,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.377,2,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5224,6,1.0,0,1,0,0,0,0,0,1,0,0,0
8,0.1131,1,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.4201,4,0.0,1,0,0,1,0,0,0,0,0,0,0
8,0.4829,4,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5835,7,1.0,0,1,0,1,0,0,0,0,0,0,0
8,0.1993,1,0.0,0,1,0,0,0,0,0,0,0,0,1
8,0.4417,3,0.0,0,1,0,0,0,0,1,0,0,0,0
8,0.3752,3,0.0,1,0,0,0,0,0,1,0,0,0,0
8,0.4363,3,0.0,0,1,0,0,0,0,0,1,0,0,0
8,0.2621,1,0.0,0,1,0,1,0,0,0,0,0,0,0
8,0.5601,7,1.0,0,1,0,0,0,0,0,0,1,0,0
8,0.4381,3,0.0,0,1,0,0,0,0,0,1,0,0,0
