Case_ID,Agency_Text,Sex_Code_Text,Ethnic_Code_Text,DateOfBirth,ScaleSet_ID,AssessmentReason,Language,LegalStatus,CustodyStatus,MaritalStatus,RecSupervisionLevel,Scale_ID,RawScore,DecileScore,ScoreText,AssessmentType
52270,Probation,Female,African-American,88,22,Intake,English,Post Sentence,Probation,Single,3,7,0.0555,6,Medium,New
52270,Probation,Female,African-American,88,22,Intake,English,Post Sentence,Probation,Single,3,8,0.0971,10,High,New
52270,Probation,Female,African-American,88,22,Intake,English,Post Sentence,Probation,Single,3,18,0.6117,8,High,New
52251,PRETRIAL,Male,African-American,82,22,Intake,English,Pretrial,Jail Inmate,Single,2,7,0.0332,2,Low,New
52251,PRETRIAL,Male,African-American,82,22,Intake,English,Pretrial,Jail Inmate,Single,2,8,0.0817,6,Medium,New
52251,PRETRIAL,Male,African-American,82,22,Intake,English,Pretrial,Jail Inmate,Single,2,18,0.4369,3,Low,New
52263,PRETRIAL,Male,Caucasian,69,22,Intake,English,Pretrial,Pretrial Defendant,Divorced,2,7,0.0551,6,Medium,New
52263,PRETRIAL,Male,Caucasian,69,22,Intake,English,Pretrial,Pretrial Defendant,Divorced,2,8,0.0784,5,Medium,New
52263,PRETRIAL,Male,Caucasian,69,22,Intake,English,Pretrial,Pretrial Defendant,Divorced,2,18,1.0,10,High,New
52242,PRETRIAL,Male,Caucasian,74,22,Intake,English,Pretrial,Jail Inmate,Married,2,7,0.0571,6,Medium,New
52242,PRETRIAL,Male,Caucasian,74,22,Intake,English,Pretrial,Jail Inmate,Married,2,8,0.0866,7,Medium,New
52242,PRETRIAL,Male,Caucasian,74,22,Intake,English,Pretrial,Jail Inmate,Married,2,18,0.5728,6,Medium,New
52274,Probation,Female,Hispanic,90,22,Intake,English,Post Sentence,Jail Inmate,Single,1,7,0.0437,3,Low,New
52274,Probation,Female,Hispanic,90,22,Intake,English,Post Sentence,Jail Inmate,Single,1,8,0.0705,4,Low,New
52274,Probation,Female,Hispanic,90,22,Intake,English,Post Sentence,Jail Inmate,Single,1,18,0.3398,1,Low,New
52249,PRETRIAL,Male,Caucasian,87,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,0.0402,3,Low,New
52249,PRETRIAL,Male,Caucasian,87,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,0.0808,5,Medium,New
52249,PRETRIAL,Male,Caucasian,87,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,0.3398,1,Low,New
52256,PRETRIAL,Male,Other,91,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,0.0447,4,Low,New
52256,PRETRIAL,Male,Other,91,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,0.0643,2,Low,New
52256,PRETRIAL,Male,Other,91,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,0.3786,1,Low,New
52262,Probation,Female,African-American,86,22,Intake,English,Post Sentence,Probation,Single,2,7,0.0485,4,Low,New
52262,Probation,Female,African-American,86,22,Intake,English,Post Sentence,Probation,Single,2,8,0.0825,7,Medium,New
52262,Probation,Female,African-American,86,22,Intake,English,Post Sentence,Probation,Single,2,18,0.4757,4,Low,New
52244,PRETRIAL,Male,Caucasian,68,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,0.0184,1,Low,New
52244,PRETRIAL,Male,Caucasian,68,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,0.0489,1,Low,New
52244,PRETRIAL,Male,Caucasian,68,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,0.3786,1,Low,New
52258,PRETRIAL,Male,African-American,91,22,Intake,English,Pretrial,Jail Inmate,Single,2,7,0.0571,6,Medium,New
52258,PRETRIAL,Male,African-American,91,22,Intake,English,Pretrial,Jail Inmate,Single,2,8,0.0821,6,Medium,New
52258,PRETRIAL,Male,African-American,91,22,Intake,English,Pretrial,Jail Inmate,Single,2,18,0.3398,1,Low,New
52261,PRETRIAL,Female,African-American,84,22,Intake,English,Pretrial,Jail Inmate,Separated,1,7,0.0307,2,Low,New
52261,PRETRIAL,Female,African-American,84,22,Intake,English,Pretrial,Jail Inmate,Separated,1,8,0.0705,4,Low,New
52261,PRETRIAL,Female,African-American,84,22,Intake,English,Pretrial,Jail Inmate,Separated,1,18,0.4757,4,Low,New
52272,PRETRIAL,Male,Caucasian,81,22,Intake,English,Pretrial,Jail Inmate,Divorced,1,7,0.0517,5,Medium,New
52272,PRETRIAL,Male,Caucasian,81,22,Intake,English,Pretrial,Jail Inmate,Divorced,1,8,0.0808,5,Medium,New
52272,PRETRIAL,Male,Caucasian,81,22,Intake,English,Pretrial,Jail Inmate,Divorced,1,18,0.4951,4,Low,New
52254,PRETRIAL,Male,African-American,79,22,Intake,English,Pretrial,Jail Inmate,Single,3,7,0.0482,4,Low,New
52254,PRETRIAL,Male,African-American,79,22,Intake,English,Pretrial,Jail Inmate,Single,3,8,0.0932,8,High,New
52254,PRETRIAL,Male,African-American,79,22,Intake,English,Pretrial,Jail Inmate,Single,3,18,0.4757,3,Low,New
52264,PRETRIAL,Female,Caucasian,91,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,0.0447,4,Low,New
52264,PRETRIAL,Female,Caucasian,91,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,0.0691,4,Low,New
52264,PRETRIAL,Female,Caucasian,91,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,0.301,1,Low,New
52268,PRETRIAL,Male,African-American,82,22,Intake,English,Post Sentence,Probation,Separated,1,7,0.0301,1,Low,New
52268,PRETRIAL,Male,African-American,82,22,Intake,English,Post Sentence,Probation,Separated,1,8,0.068,3,Low,New
52268,PRETRIAL,Male,African-American,82,22,Intake,English,Post Sentence,Probation,Separated,1,18,0.4757,3,Low,New
52252,PRETRIAL,Male,African-American,91,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,0.0449,4,Low,New
52252,PRETRIAL,Male,African-American,91,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,0.0685,3,Low,New
52252,PRETRIAL,Male,African-American,91,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,0.3204,1,Low,New
52240,PRETRIAL,Male,African-American,73,22,Intake,English,Pretrial,Jail Inmate,Significant Other,1,7,0.0373,2,Low,New
52240,PRETRIAL,Male,African-American,73,22,Intake,English,Pretrial,Jail Inmate,Significant Other,1,8,0.0775,5,Medium,New
52240,PRETRIAL,Male,African-American,73,22,Intake,English,Pretrial,Jail Inmate,Significant Other,1,18,0.4175,2,Low,New
52271,PRETRIAL,Male,Hispanic,71,22,Intake,English,Pretrial,Jail Inmate,Married,1,7,0.0192,1,Low,New
52271,PRETRIAL,Male,Hispanic,71,22,Intake,English,Pretrial,Jail Inmate,Married,1,8,0.0464,1,Low,New
52271,PRETRIAL,Male,Hispanic,71,22,Intake,English,Pretrial,Jail Inmate,Married,1,18,0.3398,1,Low,New
52245,PRETRIAL,Male,African-American,90,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,0.0532,5,Medium,New
52245,PRETRIAL,Male,African-American,90,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,0.0781,5,Medium,New
52245,PRETRIAL,Male,African-American,90,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,0.3204,1,Low,New
52260,PRETRIAL,Male,African-American,88,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,0.052,5,Medium,New
52260,PRETRIAL,Male,African-American,88,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,0.0798,5,Medium,New
52260,PRETRIAL,Male,African-American,88,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,0.4175,2,Low,New
52255,PRETRIAL,Male,African-American,91,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,0.0485,4,Low,New
52255,PRETRIAL,Male,African-American,91,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,0.0711,3,Low,New
52255,PRETRIAL,Male,African-American,91,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,0.3398,1,Low,New
52266,Probation,Female,Caucasian,68,22,Intake,English,Post Sentence,Probation,Single,1,7,0.0163,1,Low,New
52266,Probation,Female,Caucasian,68,22,Intake,English,Post Sentence,Probation,Single,1,8,0.0586,2,Low,New
52266,Probation,Female,Caucasian,68,22,Intake,English,Post Sentence,Probation,Single,1,18,0.3981,2,Low,New
52273,PRETRIAL,Female,Caucasian,69,22,Intake,English,Pretrial,Pretrial Defendant,Married,1,7,0.02,1,Low,New
52273,PRETRIAL,Female,Caucasian,69,22,Intake,English,Pretrial,Pretrial Defendant,Married,1,8,0.0505,1,Low,New
52273,PRETRIAL,Female,Caucasian,69,22,Intake,English,Pretrial,Pretrial Defendant,Married,1,18,0.3786,1,Low,New
52247,PRETRIAL,Male,Caucasian,54,22,Intake,English,Pretrial,Jail Inmate,Married,1,7,0.0045,1,Low,New
52247,PRETRIAL,Male,Caucasian,54,22,Intake,English,Pretrial,Jail Inmate,Married,1,8,0.0351,1,Low,New
52247,PRETRIAL,Male,Caucasian,54,22,Intake,English,Pretrial,Jail Inmate,Married,1,18,0.301,1,Low,New
14899,DRRD,Male,African-American,90,22,Intake,English,Pretrial,Jail Inmate,Single,4,7,0.0759,10,High,Copy
14899,DRRD,Male,African-American,90,22,Intake,English,Pretrial,Jail Inmate,Single,4,8,0.1085,10,High,Copy
14899,DRRD,Male,African-American,90,22,Intake,English,Pretrial,Jail Inmate,Single,4,18,0.5534,5,Medium,Copy
52288,PRETRIAL,Male,African-American,74,22,Intake,English,Pretrial,Jail Inmate,Single,4,7,0.0705,9,High,New
52288,PRETRIAL,Male,African-American,74,22,Intake,English,Pretrial,Jail Inmate,Single,4,8,0.0922,8,High,New
52288,PRETRIAL,Male,African-American,74,22,Intake,English,Pretrial,Jail Inmate,Single,4,18,0.4951,4,Low,New
13674,PRETRIAL,Male,African-American,86,22,Intake,English,Pretrial,Jail Inmate,Single,4,7,0.067,8,High,Copy
13674,PRETRIAL,Male,African-American,86,22,Intake,English,Pretrial,Jail Inmate,Single,4,8,0.1014,10,High,Copy
13674,PRETRIAL,Male,African-American,86,22,Intake,English,Pretrial,Jail Inmate,Single,4,18,0.4175,2,Low,Copy
52284,PRETRIAL,Male,African-American,76,22,Intake,English,Pretrial,Jail Inmate,Single,3,7,0.0429,3,Low,New
52284,PRETRIAL,Male,African-American,76,22,Intake,English,Pretrial,Jail Inmate,Single,3,8,0.0942,9,High,New
52284,PRETRIAL,Male,African-American,76,22,Intake,English,Pretrial,Jail Inmate,Single,3,18,0.5146,5,Medium,New
32489,PRETRIAL,Female,Caucasian,65,22,Intake,English,Pretrial,Jail Inmate,Divorced,2,7,0.0421,3,Low,Copy
32489,PRETRIAL,Female,Caucasian,65,22,Intake,English,Pretrial,Jail Inmate,Divorced,2,8,0.0781,6,Medium,Copy
32489,PRETRIAL,Female,Caucasian,65,22,Intake,English,Pretrial,Jail Inmate,Divorced,2,18,0.8641,10,High,Copy
52293,PRETRIAL,Male,Caucasian,57,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,0.0072,1,Low,New
52293,PRETRIAL,Male,Caucasian,57,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,0.0383,1,Low,New
52293,PRETRIAL,Male,Caucasian,57,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,0.4369,3,Low,New
52286,PRETRIAL,Male,Caucasian,91,22,Intake,English,Pretrial,Jail Inmate,Single,2,7,0.0489,4,Low,New
52286,PRETRIAL,Male,Caucasian,91,22,Intake,English,Pretrial,Jail Inmate,Single,2,8,0.0858,7,Medium,New
52286,PRETRIAL,Male,Caucasian,91,22,Intake,English,Pretrial,Jail Inmate,Single,2,18,0.4369,3,Low,New
52290,PRETRIAL,Male,African-American,85,22,Intake,English,Pretrial,Jail Inmate,Single,2,7,0.0344,2,Low,New
52290,PRETRIAL,Male,African-American,85,22,Intake,English,Pretrial,Jail Inmate,Single,2,8,0.0829,6,Medium,New
52290,PRETRIAL,Male,African-American,85,22,Intake,English,Pretrial,Jail Inmate,Single,2,18,0.5146,5,Medium,New
52276,PRETRIAL,Male,African-American,86,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,0.0408,3,Low,New
52276,PRETRIAL,Male,African-American,86,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,0.067,2,Low,New
52276,PRETRIAL,Male,African-American,86,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,0.3398,1,Low,New
52296,PRETRIAL,Male,African-American,88,22,Intake,English,Pretrial,Jail Inmate,Single,3,7,0.0625,7,Medium,New
52296,PRETRIAL,Male,African-American,88,22,Intake,English,Pretrial,Jail Inmate,Single,3,8,0.0895,8,High,New
52296,PRETRIAL,Male,African-American,88,22,Intake,English,Pretrial,Jail Inmate,Single,3,18,0.4369,3,Low,New
52298,PRETRIAL,Male,African-American,62,22,Intake,English,Pretrial,Jail Inmate,Single,4,7,0.0736,9,High,New
52298,PRETRIAL,Male,African-American,62,22,Intake,English,Pretrial,Jail Inmate,Single,4,8,0.0913,8,High,New
52298,PRETRIAL,Male,African-American,62,22,Intake,English,Pretrial,Jail Inmate,Single,4,18,0.6117,7,Medium,New
52279,PRETRIAL,Male,African-American,85,22,Intake,English,Pretrial,Jail Inmate,Single,3,7,0.0435,3,Low,New
52279,PRETRIAL,Male,African-American,85,22,Intake,English,Pretrial,Jail Inmate,Single,3,8,0.0928,8,High,New
52279,PRETRIAL,Male,African-American,85,22,Intake,English,Pretrial,Jail Inmate,Single,3,18,0.4175,2,Low,New
52281,PRETRIAL,Female,Caucasian,83,22,Intake,English,Pretrial,Jail Inmate,Single,3,7,0.0509,5,Medium,New
52281,PRETRIAL,Female,Caucasian,83,22,Intake,English,Pretrial,Jail Inmate,Single,3,8,0.0893,8,High,New
52281,PRETRIAL,Female,Caucasian,83,22,Intake,English,Pretrial,Jail Inmate,Single,3,18,0.5146,5,Medium,New
52291,PRETRIAL,Male,Caucasian,81,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,0.0268,1,Low,New
52291,PRETRIAL,Male,Caucasian,81,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,0.0536,1,Low,New
52291,PRETRIAL,Male,Caucasian,81,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,0.3398,1,Low,New
52280,PRETRIAL,Male,Caucasian,85,22,Intake,English,Pretrial,Jail Inmate,Single,3,7,0.0402,3,Low,New
52280,PRETRIAL,Male,Caucasian,85,22,Intake,English,Pretrial,Jail Inmate,Single,3,8,0.0915,8,High,New
52280,PRETRIAL,Male,Caucasian,85,22,Intake,English,Pretrial,Jail Inmate,Single,3,18,0.3981,2,Low,New
52285,PRETRIAL,Male,Caucasian,85,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,0.0369,2,Low,New
52285,PRETRIAL,Male,Caucasian,85,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,0.0664,2,Low,New
52285,PRETRIAL,Male,Caucasian,85,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,0.3592,1,Low,New
52287,PRETRIAL,Male,Caucasian,75,22,Intake,English,Pretrial,Jail Inmate,Single,2,7,0.0338,2,Low,New
52287,PRETRIAL,Male,Caucasian,75,22,Intake,English,Pretrial,Jail Inmate,Single,2,8,0.0839,6,Medium,New
52287,PRETRIAL,Male,Caucasian,75,22,Intake,English,Pretrial,Jail Inmate,Single,2,18,0.5146,5,Medium,New
52289,PRETRIAL,Male,African-American,91,22,Intake,English,Pretrial,Prison Inmate,Single,1,7,0.0532,5,Medium,New
52289,PRETRIAL,Male,African-American,91,22,Intake,English,Pretrial,Prison Inmate,Single,1,8,0.0709,3,Low,New
52289,PRETRIAL,Male,African-American,91,22,Intake,English,Pretrial,Prison Inmate,Single,1,18,0.3204,1,Low,New
52300,PRETRIAL,Male,African-American,73,22,Intake,English,Pretrial,Jail Inmate,Single,2,7,0.0557,6,Medium,New
52300,PRETRIAL,Male,African-American,73,22,Intake,English,Pretrial,Jail Inmate,Single,2,8,0.0854,7,Medium,New
52300,PRETRIAL,Male,African-American,73,22,Intake,English,Pretrial,Jail Inmate,Single,2,18,0.4951,4,Low,New
52283,PRETRIAL,Male,Caucasian,92,22,Intake,English,Pretrial,Jail Inmate,Single,2,7,0.054,6,Medium,New
52283,PRETRIAL,Male,Caucasian,92,22,Intake,English,Pretrial,Jail Inmate,Single,2,8,0.0856,7,Medium,New
52283,PRETRIAL,Male,Caucasian,92,22,Intake,English,Pretrial,Jail Inmate,Single,2,18,0.3981,2,Low,New
52277,PRETRIAL,Male,Caucasian,51,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,0.0342,2,Low,New
52277,PRETRIAL,Male,Caucasian,51,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,0.0713,3,Low,New
52277,PRETRIAL,Male,Caucasian,51,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,0.4563,3,Low,New
52294,PRETRIAL,Male,Caucasian,93,22,Intake,English,Pretrial,Jail Inmate,Single,3,7,0.0623,7,Medium,New
52294,PRETRIAL,Male,Caucasian,93,22,Intake,English,Pretrial,Jail Inmate,Single,3,8,0.0928,8,High,New
52294,PRETRIAL,Male,Caucasian,93,22,Intake,English,Pretrial,Jail Inmate,Single,3,18,0.3981,2,Low,New
52295,PRETRIAL,Female,Other,78,22,Intake,English,Pretrial,Jail Inmate,Single,2,7,0.0458,4,Low,New
52295,PRETRIAL,Female,Other,78,22,Intake,English,Pretrial,Jail Inmate,Single,2,8,0.0804,7,Medium,New
52295,PRETRIAL,Female,Other,78,22,Intake,English,Pretrial,Jail Inmate,Single,2,18,0.4757,4,Low,New
52278,PRETRIAL,Male,Caucasian,63,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,0.0107,1,Low,New
52278,PRETRIAL,Male,Caucasian,63,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,0.0456,1,Low,New
52278,PRETRIAL,Male,Caucasian,63,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,0.3204,1,Low,New
52282,PRETRIAL,Male,African-American,84,22,Intake,English,Pretrial,Jail Inmate,Single,3,7,0.0489,4,Low,New
52282,PRETRIAL,Male,African-American,84,22,Intake,English,Pretrial,Jail Inmate,Single,3,8,0.1008,10,High,New
52282,PRETRIAL,Male,African-American,84,22,Intake,English,Pretrial,Jail Inmate,Single,3,18,0.4951,4,Low,New
17654,PRETRIAL,Male,African-American,86,22,Intake,English,Pretrial,Jail Inmate,Single,4,7,0.0678,8,High,Copy
17654,PRETRIAL,Male,African-American,86,22,Intake,English,Pretrial,Jail Inmate,Single,4,8,0.0986,9,High,Copy
17654,PRETRIAL,Male,African-American,86,22,Intake,English,Pretrial,Jail Inmate,Single,4,18,0.6311,7,Medium,Copy
52299,PRETRIAL,Male,Caucasian,89,22,Intake,English,Pretrial,Jail Inmate,Single,3,7,0.0456,4,Low,New
52299,PRETRIAL,Male,Caucasian,89,22,Intake,English,Pretrial,Jail Inmate,Single,3,8,0.0903,8,High,New
52299,PRETRIAL,Male,Caucasian,89,22,Intake,English,Pretrial,Jail Inmate,Single,3,18,0.4563,3,Low,New
46360,PRETRIAL,Male,African-American,93,22,Intake,English,Pretrial,Jail Inmate,Single,4,7,0.0683,9,High,Copy
46360,PRETRIAL,Male,African-American,93,22,Intake,English,Pretrial,Jail Inmate,Single,4,8,0.0988,9,High,Copy
46360,PRETRIAL,Male,African-American,93,22,Intake,English,Pretrial,Jail Inmate,Single,4,18,0.3786,1,Low,Copy
52292,PRETRIAL,Male,Caucasian,84,22,Intake,English,Pretrial,Jail Inmate,Married,1,7,0.0439,3,Low,New
52292,PRETRIAL,Male,Caucasian,84,22,Intake,English,Pretrial,Jail Inmate,Married,1,8,0.0755,4,Low,New
52292,PRETRIAL,Male,Caucasian,84,22,Intake,English,Pretrial,Jail Inmate,Married,1,18,0.4757,3,Low,New
52297,PRETRIAL,Male,Caucasian,67,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,0.0241,1,Low,New
52297,PRETRIAL,Male,Caucasian,67,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,0.0583,1,Low,New
52297,PRETRIAL,Male,Caucasian,67,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,0.3398,1,Low,New
52304,PRETRIAL,Male,African-American,91,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,0.0493,5,Medium,New
52304,PRETRIAL,Male,African-American,91,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,0.0726,3,Low,New
52304,PRETRIAL,Male,African-American,91,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,0.6311,8,High,New
52318,PRETRIAL,Male,African-American,61,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,0.025,1,Low,New
52318,PRETRIAL,Male,African-American,61,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,0.0598,1,Low,New
52318,PRETRIAL,Male,African-American,61,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,0.4175,2,Low,New
52311,PRETRIAL,Male,African-American,81,22,Intake,English,Pretrial,Jail Inmate,Married,1,7,0.028,1,Low,New
52311,PRETRIAL,Male,African-American,81,22,Intake,English,Pretrial,Jail Inmate,Married,1,8,0.0544,1,Low,New
52311,PRETRIAL,Male,African-American,81,22,Intake,English,Pretrial,Jail Inmate,Married,1,18,0.3204,1,Low,New
52316,PRETRIAL,Male,African-American,29,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,0.0109,1,Low,New
52316,PRETRIAL,Male,African-American,29,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,0.0559,1,Low,New
52316,PRETRIAL,Male,African-American,29,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,0.4563,3,Low,New
52313,PRETRIAL,Male,Caucasian,54,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,0.014,1,Low,New
52313,PRETRIAL,Male,Caucasian,54,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,0.0538,1,Low,New
52313,PRETRIAL,Male,Caucasian,54,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,0.4563,3,Low,New
52320,PRETRIAL,Male,Caucasian,76,22,Intake,English,Pretrial,Jail Inmate,Single,2,7,0.0536,5,Medium,New
52320,PRETRIAL,Male,Caucasian,76,22,Intake,English,Pretrial,Jail Inmate,Single,2,8,0.0858,7,Medium,New
52320,PRETRIAL,Male,Caucasian,76,22,Intake,English,Pretrial,Jail Inmate,Single,2,18,0.6117,7,Medium,New
52325,PRETRIAL,Male,Hispanic,78,22,Intake,English,Pretrial,Jail Inmate,Married,1,7,0.0346,2,Low,New
52325,PRETRIAL,Male,Hispanic,78,22,Intake,English,Pretrial,Jail Inmate,Married,1,8,0.0633,2,Low,New
52325,PRETRIAL,Male,Hispanic,78,22,Intake,English,Pretrial,Jail Inmate,Married,1,18,0.4757,3,Low,New
52307,PRETRIAL,Female,Caucasian,64,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,0.0167,1,Low,New
52307,PRETRIAL,Female,Caucasian,64,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,0.0485,1,Low,New
52307,PRETRIAL,Female,Caucasian,64,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,0.301,1,Low,New
52315,PRETRIAL,Male,Caucasian,62,22,Intake,English,Pretrial,Jail Inmate,Divorced,1,7,0.0117,1,Low,New
52315,PRETRIAL,Male,Caucasian,62,22,Intake,English,Pretrial,Jail Inmate,Divorced,1,8,0.0431,1,Low,New
52315,PRETRIAL,Male,Caucasian,62,22,Intake,English,Pretrial,Jail Inmate,Divorced,1,18,0.3398,1,Low,New
52302,PRETRIAL,Male,African-American,57,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,0.0126,1,Low,New
52302,PRETRIAL,Male,African-American,57,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,0.0431,1,Low,New
52302,PRETRIAL,Male,African-American,57,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,0.3786,1,Low,New
52310,PRETRIAL,Male,African-American,89,22,Intake,English,Pretrial,Jail Inmate,Single,4,7,0.0771,10,High,New
52310,PRETRIAL,Male,African-American,89,22,Intake,English,Pretrial,Jail Inmate,Single,4,8,0.1037,10,High,New
52310,PRETRIAL,Male,African-American,89,22,Intake,English,Pretrial,Jail Inmate,Single,4,18,0.4563,3,Low,New
52323,PRETRIAL,Male,Caucasian,84,22,Intake,English,Pretrial,Jail Inmate,Single,4,7,0.0676,8,High,New
52323,PRETRIAL,Male,Caucasian,84,22,Intake,English,Pretrial,Jail Inmate,Single,4,8,0.0899,8,High,New
52323,PRETRIAL,Male,Caucasian,84,22,Intake,English,Pretrial,Jail Inmate,Single,4,18,0.4951,4,Low,New
52324,PRETRIAL,Male,African-American,77,22,Intake,English,Pretrial,Jail Inmate,Married,1,7,0.0357,2,Low,New
52324,PRETRIAL,Male,African-American,77,22,Intake,English,Pretrial,Jail Inmate,Married,1,8,0.0722,3,Low,New
52324,PRETRIAL,Male,African-American,77,22,Intake,English,Pretrial,Jail Inmate,Married,1,18,0.4369,3,Low,New
52326,PRETRIAL,Male,Caucasian,84,22,Intake,English,Pretrial,Jail Inmate,Married,3,7,0.0464,4,Low,New
52326,PRETRIAL,Male,Caucasian,84,22,Intake,English,Pretrial,Jail Inmate,Married,3,8,0.092,8,High,New
52326,PRETRIAL,Male,Caucasian,84,22,Intake,English,Pretrial,Jail Inmate,Married,3,18,0.4951,4,Low,New
52305,PRETRIAL,Male,African-American,67,22,Intake,English,Pretrial,Jail Inmate,Married,1,7,0.013,1,Low,New
52305,PRETRIAL,Male,African-American,67,22,Intake,English,Pretrial,Jail Inmate,Married,1,8,0.0427,1,Low,New
52305,PRETRIAL,Male,African-American,67,22,Intake,English,Pretrial,Jail Inmate,Married,1,18,0.3398,1,Low,New
52319,PRETRIAL,Male,Caucasian,72,22,Intake,English,Pretrial,Jail Inmate,Married,1,7,0.0221,1,Low,New
52319,PRETRIAL,Male,Caucasian,72,22,Intake,English,Pretrial,Jail Inmate,Married,1,8,0.0722,3,Low,New
52319,PRETRIAL,Male,Caucasian,72,22,Intake,English,Pretrial,Jail Inmate,Married,1,18,0.5534,6,Medium,New
52317,PRETRIAL,Male,African-American,93,22,Intake,English,Pretrial,Jail Inmate,Single,3,7,0.0565,6,Medium,New
52317,PRETRIAL,Male,African-American,93,22,Intake,English,Pretrial,Jail Inmate,Single,3,8,0.0905,8,High,New
52317,PRETRIAL,Male,African-American,93,22,Intake,English,Pretrial,Jail Inmate,Single,3,18,0.4563,3,Low,New
52312,PRETRIAL,Male,Caucasian,50,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,0.0068,1,Low,New
52312,PRETRIAL,Male,Caucasian,50,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,0.0324,1,Low,New
52312,PRETRIAL,Male,Caucasian,50,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,0.3204,1,Low,New
52321,PRETRIAL,Male,African-American,85,22,Intake,English,Pretrial,Jail Inmate,Single,2,7,0.0363,2,Low,New
52321,PRETRIAL,Male,African-American,85,22,Intake,English,Pretrial,Jail Inmate,Single,2,8,0.0862,7,Medium,New
52321,PRETRIAL,Male,African-American,85,22,Intake,English,Pretrial,Jail Inmate,Single,2,18,0.4175,2,Low,New
52308,PRETRIAL,Male,Hispanic,70,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,0.0184,1,Low,New
52308,PRETRIAL,Male,Hispanic,70,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,0.047,1,Low,New
52308,PRETRIAL,Male,Hispanic,70,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,0.3398,1,Low,New
52322,PRETRIAL,Male,Caucasian,58,22,Intake,English,Pretrial,Jail Inmate,Married,1,7,0.0062,1,Low,New
52322,PRETRIAL,Male,Caucasian,58,22,Intake,English,Pretrial,Jail Inmate,Married,1,8,0.0369,1,Low,New
